,status_cat,age_norm,age_bin_cat,education_cat,profession_cat,device_cat,account_balance_norm,loan_cat,mortgage_cat,credit_cat,positive_cat,consent_cat,n_contact_min_max,l_month_cat,l_call_duration,l_call_duration_min_max,p_outcome_cat,n_p_contact_min_max,p_days_min_max,p_campign_cat,subscribed_cat
9208,2,0.20078154877830437,3,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,46,0.009941256213285133,1,0.0,0.0,0,0
9209,0,-0.17690174674309314,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,138,0.030727519204699502,1,0.0,0.0,0,0
9210,2,-1.121109985546587,1,2,10,0,-0.22341745156717507,0,0,0,1,0,0.0,1,97,0.021464075915047447,1,0.0,0.0,0,0
9211,0,0.20078154877830437,3,1,3,0,-1.0087371286920221,1,1,0,0,0,0.016129032258064516,5,481,0.10822413014008135,1,0.0,0.0,0,0
9212,1,-1.0266891616662375,1,2,4,0,0.5619022255576719,0,1,0,1,0,0.11290322580645161,8,216,0.048350655219159516,1,0.0,0.0,0,0
9213,1,1.333831435342497,4,2,0,0,0.5619022255576719,0,0,0,1,0,0.0,9,136,0.030275643922277454,0,0.007272727272727273,0.14285714285714285,1,0
9214,2,0.10636072489795499,3,0,1,0,-0.22341745156717507,0,1,0,1,0,0.0,8,124,0.027564392227745142,0,0.014545454545454545,0.3571428571428571,1,0
9215,1,1.1449897875817983,4,1,3,0,-0.22341745156717507,0,0,0,1,0,0.14516129032258063,1,313,0.07026660641662902,1,0.0,0.0,0,0
9216,1,0.6728856681800512,3,2,5,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,161,0.0359240849525531,1,0.0,0.0,0,0
9217,1,3.8831936801119302,7,0,1,1,-0.22341745156717507,0,0,0,1,0,0.08064516129032258,0,108,0.02394938996836873,1,0.0,0.0,0,0
9218,1,1.5226730831031956,4,2,0,0,-0.22341745156717507,1,0,0,1,0,0.08064516129032258,3,46,0.009941256213285133,1,0.0,0.0,0,0
9219,2,-1.2155308094269364,1,2,5,0,-0.22341745156717507,0,1,0,1,1,0.016129032258064516,3,376,0.08450067781292364,1,0.0,0.0,0,1
9220,2,-0.9322683377858881,2,2,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,4,205,0.045865341165838236,1,0.0,0.0,0,0
9221,2,-1.121109985546587,1,2,9,0,-1.0087371286920221,0,1,1,0,0,0.03225806451612903,6,244,0.054676909173068236,1,0.0,0.0,0,0
9223,1,1.5226730831031956,4,1,2,0,1.347221902682519,0,1,0,1,0,0.016129032258064516,6,111,0.024627202892001807,1,0.0,0.0,0,0
9225,1,1.617093906983545,4,2,9,0,-0.22341745156717507,0,0,0,1,0,0.06451612903225806,1,658,0.14821509263443292,1,0.0,0.0,0,0
9226,1,0.3896231965390031,3,0,8,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,163,0.03637596023497515,1,0.0,0.0,0,0
9227,1,1.2394106114621475,4,1,3,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,1,675,0.15205603253502034,1,0.0,0.0,0,0
9228,2,-0.8378475139055388,2,1,9,0,-1.0087371286920221,1,0,0,0,0,0.0,5,175,0.03908721192950746,1,0.0,0.0,0,0
9229,1,-0.08248092286274376,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,5,102,0.022593764121102575,1,0.0,0.0,0,0
9230,2,-0.8378475139055388,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,132,0.02937189335743335,1,0.0,0.0,0,0
9231,1,1.5226730831031956,4,0,2,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,154,0.03434252146407592,1,0.0,0.0,0,0
9232,1,0.20078154877830437,3,2,3,0,2.9178612569322127,0,0,0,1,0,0.016129032258064516,1,325,0.07297785811116132,1,0.0,0.0,0,0
9233,1,-0.8378475139055388,2,2,5,0,-0.22341745156717507,1,1,0,1,0,0.16129032258064518,8,51,0.011070944419340261,1,0.0,0.0,0,0
9234,1,0.011939901017605612,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,3,560,0.12607320379575238,3,0.014545454545454545,0.21428571428571427,1,0
9235,1,0.7673064920604007,3,0,2,0,-0.22341745156717507,0,0,0,1,0,0.0,1,239,0.05354722096701311,1,0.0,0.0,0,0
9236,1,0.20078154877830437,3,1,7,0,0.5619022255576719,0,0,0,1,0,0.04838709677419355,4,140,0.031179394487121554,1,0.0,0.0,0,0
9237,1,1.4282522592228464,4,1,7,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,3,77,0.01694532309082693,1,0.0,0.0,0,0
9238,1,-0.17690174674309314,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,375,0.08427474017171262,1,0.0,0.0,0,0
9239,0,0.7673064920604007,3,0,8,0,-0.22341745156717507,0,1,0,1,0,0.0967741935483871,5,185,0.04134658834161772,1,0.0,0.0,0,0
9240,1,1.0505689637014488,4,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,75,0.01649344780840488,0,0.01090909090909091,0.3571428571428571,1,0
9241,2,0.4840440204193525,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,5,79,0.017397198373248983,1,0.0,0.0,0,0
9242,1,0.9561481398210994,4,0,2,0,-0.22341745156717507,1,1,0,1,0,0.0,8,189,0.04225033890646182,1,0.0,0.0,0,0
9243,1,3.599931208470882,6,2,0,1,2.132541579807366,0,0,0,1,1,0.12903225806451613,7,275,0.061680976050610035,1,0.0,0.0,0,1
9244,0,0.5784648442997019,3,1,5,1,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,6,333,0.07478535924084953,1,0.0,0.0,0,0
9245,1,0.4840440204193525,3,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,8,110,0.024401265250790782,1,0.0,0.0,0,0
9246,1,0.7673064920604007,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,75,0.01649344780840488,1,0.0,0.0,0,0
9247,0,-0.7434266900251895,2,1,9,0,-0.22341745156717507,1,0,0,1,0,0.0,8,312,0.070040668775418,1,0.0,0.0,0,0
9248,1,-0.3657433945037919,2,2,2,0,2.9178612569322127,0,1,0,1,0,0.03225806451612903,6,357,0.08020786262991415,1,0.0,0.0,0,0
9249,1,1.5226730831031956,4,1,3,0,0.5619022255576719,0,0,0,1,1,0.016129032258064516,7,241,0.05399909624943516,1,0.0,0.0,0,1
9250,2,-1.3099516333072858,1,1,7,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,3,103,0.022819701762313602,1,0.0,0.0,0,0
9251,1,-0.7434266900251895,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,181,0.04044283777677361,2,0.01090909090909091,0.2857142857142857,1,0
9252,1,-1.0266891616662375,1,2,2,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,0,66,0.014460009037505649,0,0.0036363636363636364,0.3571428571428571,1,0
9253,2,-0.8378475139055388,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,206,0.04609127880704926,1,0.0,0.0,0,0
9254,1,0.5784648442997019,3,1,5,1,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,286,0.06416629010393132,1,0.0,0.0,0,0
9255,1,-0.2713225706234425,2,1,3,0,-0.22341745156717507,0,0,0,1,0,0.0,9,69,0.015137821961138725,1,0.0,0.0,0,0
9256,1,0.3896231965390031,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,194,0.04338002711251695,1,0.0,0.0,0,0
9257,2,-1.0266891616662375,1,1,3,0,-0.22341745156717507,0,0,0,1,0,0.16129032258064518,8,111,0.024627202892001807,1,0.0,0.0,0,0
9258,1,-1.0266891616662375,1,1,6,0,-0.22341745156717507,0,0,0,1,1,0.0,5,240,0.05377315860822413,3,0.0036363636363636364,0.07142857142857142,1,1
9259,2,-1.3099516333072858,1,1,3,0,-0.22341745156717507,1,0,0,1,0,0.0,5,70,0.015363759602349751,1,0.0,0.0,0,0
9260,2,-1.3099516333072858,1,2,5,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,3,76,0.016719385449615907,1,0.0,0.0,0,0
9261,1,-0.08248092286274376,2,1,3,1,-0.22341745156717507,1,0,0,1,0,0.0,5,629,0.14166290103931317,1,0.0,0.0,0,0
9262,2,-0.64900586614484,2,2,3,0,-0.22341745156717507,0,0,0,1,0,0.0,1,131,0.029145955716222322,1,0.0,0.0,0,0
9263,2,-0.64900586614484,2,2,3,0,-0.22341745156717507,0,0,0,1,0,0.04838709677419355,1,121,0.026886579304112066,1,0.0,0.0,0,0
9264,1,-0.9322683377858881,2,2,5,0,-0.22341745156717507,0,1,0,1,1,0.03225806451612903,5,402,0.09037505648441031,1,0.0,0.0,0,1
9265,1,1.1449897875817983,4,1,7,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,1,198,0.04428377767736105,1,0.0,0.0,0,0
9266,1,-0.4601642183841413,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,9,525,0.11816538635336647,1,0.0,0.0,0,0
9267,1,-1.121109985546587,1,1,3,0,-1.0087371286920221,0,0,0,0,0,0.016129032258064516,4,263,0.05896972435607773,1,0.0,0.0,0,0
9268,1,-0.08248092286274376,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,296,0.06642566651604158,1,0.0,0.0,0,0
9269,1,0.9561481398210994,4,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,8,126,0.028016267510167194,1,0.0,0.0,0,0
9270,1,1.4282522592228464,4,2,6,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,6,21,0.004292815183009489,1,0.0,0.0,0,0
9271,2,-0.64900586614484,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,108,0.02394938996836873,1,0.0,0.0,0,0
9272,2,-1.404372457187635,1,1,3,0,-0.22341745156717507,1,0,0,1,0,0.0,3,133,0.029597830998644374,0,0.0036363636363636364,0.21428571428571427,1,0
9273,1,-0.9322683377858881,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,0,180,0.04021690013556259,0,0.007272727272727273,0.2857142857142857,1,0
9274,1,1.7115147308638945,4,1,6,0,-0.22341745156717507,0,1,0,1,0,0.0,5,250,0.056032535020334395,1,0.0,0.0,0,0
9275,1,1.805935554744244,4,2,9,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,178,0.03976502485314054,1,0.0,0.0,0,0
9277,2,-0.7434266900251895,2,1,5,0,-0.22341745156717507,0,0,0,1,0,0.0967741935483871,1,70,0.015363759602349751,1,0.0,0.0,0,0
9278,1,1.617093906983545,4,1,2,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,5,72,0.015815634884771803,1,0.0,0.0,0,0
9279,2,-0.8378475139055388,2,1,7,0,-0.22341745156717507,0,1,0,1,1,0.0,9,436,0.09805693628558519,1,0.0,0.0,0,1
9280,2,-0.5545850422644907,2,1,5,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,133,0.029597830998644374,1,0.0,0.0,0,0
9281,1,1.5226730831031956,4,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,55,0.011974694984184365,1,0.0,0.0,0,0
9282,1,1.5226730831031956,4,1,5,0,-0.22341745156717507,1,1,0,1,0,0.0,9,130,0.028920018075011298,1,0.0,0.0,0,0
9283,1,-0.64900586614484,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.0,8,194,0.04338002711251695,1,0.0,0.0,0,0
9284,0,-0.64900586614484,2,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,8,235,0.052643470402169004,1,0.0,0.0,0,0
9285,0,1.5226730831031956,4,2,3,0,-0.22341745156717507,0,0,0,1,0,0.0,8,88,0.019430637144148215,1,0.0,0.0,0,0
9286,1,-1.0266891616662375,1,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,518,0.1165838228648893,1,0.0,0.0,0,0
9287,1,1.0505689637014488,4,0,1,0,-0.22341745156717507,0,0,0,1,0,0.0,1,125,0.02779032986895617,1,0.0,0.0,0,0
9288,2,-0.9322683377858881,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,101,0.02236782647989155,1,0.0,0.0,0,0
9289,1,0.4840440204193525,3,0,3,1,-1.0087371286920221,0,1,0,0,0,0.0,9,92,0.02033438770899232,1,0.0,0.0,0,0
9290,2,-0.5545850422644907,2,2,9,0,-0.22341745156717507,1,0,0,1,0,0.016129032258064516,5,571,0.12855851784907366,1,0.0,0.0,0,0
9291,2,-0.7434266900251895,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.0,9,128,0.028468142792589246,0,0.0036363636363636364,0.21428571428571427,1,0
9292,2,-1.121109985546587,1,1,7,0,-0.22341745156717507,0,1,0,1,0,0.0,0,82,0.018075011296882063,2,0.0036363636363636364,0.3571428571428571,1,0
9293,0,1.4282522592228464,4,1,3,0,-0.22341745156717507,0,0,0,1,1,0.0,1,288,0.06461816538635337,0,0.02181818181818182,0.07142857142857142,1,1
9294,1,0.5784648442997019,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,8,150,0.033438770899231814,1,0.0,0.0,0,0
9295,1,1.5226730831031956,4,2,4,0,-0.22341745156717507,0,0,0,1,0,0.0,9,74,0.016267510167193855,1,0.0,0.0,0,0
9296,1,-1.0266891616662375,1,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,271,0.06077722548576593,1,0.0,0.0,0,0
9297,2,-1.0266891616662375,1,1,3,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,0,277,0.06213285133303209,1,0.0,0.0,0,1
9298,1,-0.08248092286274376,2,0,2,0,-1.0087371286920221,1,1,0,0,0,0.0,6,55,0.011974694984184365,1,0.0,0.0,0,0
9299,1,-0.8378475139055388,2,0,1,0,-1.0087371286920221,0,1,0,0,0,0.016129032258064516,3,118,0.02620876638047899,0,0.0036363636363636364,0.21428571428571427,1,0
9300,2,-1.0266891616662375,1,1,5,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,1,275,0.061680976050610035,1,0.0,0.0,0,0
9302,1,0.7673064920604007,3,1,3,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,0,61,0.01333032083145052,1,0.0,0.0,0,0
9303,2,-1.2155308094269364,1,2,2,0,-0.22341745156717507,0,0,0,1,0,0.0967741935483871,5,22,0.004518752824220515,1,0.0,0.0,0,0
9304,2,-0.17690174674309314,2,0,2,0,-0.22341745156717507,0,1,0,1,1,0.0,3,212,0.04744690465431541,2,0.0036363636363636364,0.2857142857142857,1,1
9305,2,1.4282522592228464,4,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,3,44,0.009489380930863081,1,0.0,0.0,0,0
9306,1,0.6728856681800512,3,2,5,0,0.5619022255576719,0,1,0,1,0,0.0,9,296,0.06642566651604158,0,0.007272727272727273,0.21428571428571427,1,0
9307,2,-0.64900586614484,2,1,3,1,-0.22341745156717507,0,1,0,1,0,0.0,8,59,0.012878445549028469,1,0.0,0.0,0,0
9308,1,0.10636072489795499,3,2,8,0,-0.22341745156717507,0,1,0,1,0,0.08064516129032258,5,461,0.10370537731586082,1,0.0,0.0,0,0
9309,1,0.9561481398210994,4,1,3,1,-0.22341745156717507,0,0,0,1,0,0.0,3,49,0.010619069136918211,1,0.0,0.0,0,0
9310,1,-0.08248092286274376,2,1,3,0,2.9178612569322127,0,1,0,1,0,0.0,9,140,0.031179394487121554,1,0.0,0.0,0,0
9311,0,1.2394106114621475,4,1,5,0,-0.22341745156717507,0,0,0,1,0,0.0,9,160,0.03569814731134208,1,0.0,0.0,0,0
9312,1,-0.4601642183841413,2,2,9,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,138,0.030727519204699502,1,0.0,0.0,0,0
9313,1,1.9003563786245932,5,2,5,0,-0.22341745156717507,0,1,0,1,0,0.06451612903225806,5,194,0.04338002711251695,1,0.0,0.0,0,0
9314,1,0.4840440204193525,3,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,366,0.08224130140081339,1,0.0,0.0,0,0
9315,2,-0.8378475139055388,2,1,8,0,-0.22341745156717507,1,1,0,1,0,0.03225806451612903,5,106,0.02349751468594668,1,0.0,0.0,0,0
9316,1,1.4282522592228464,4,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,9,128,0.028468142792589246,1,0.0,0.0,0,0
9317,2,-1.404372457187635,1,1,10,0,1.347221902682519,0,1,0,1,1,0.0,8,359,0.0806597379123362,0,0.007272727272727273,0.0,1,1
9318,0,-0.8378475139055388,2,2,9,1,-1.0087371286920221,0,0,0,0,0,0.06451612903225806,8,25,0.005196565747853593,1,0.0,0.0,0,0
9319,2,0.011939901017605612,3,2,9,0,-0.22341745156717507,0,1,0,1,0,0.0,0,234,0.05241753276095798,1,0.0,0.0,0,0
9321,1,0.20078154877830437,3,2,2,0,-0.22341745156717507,0,0,0,1,0,0.0,6,140,0.031179394487121554,1,0.0,0.0,0,0
9322,1,0.4840440204193525,3,2,7,0,-0.22341745156717507,0,0,0,1,0,0.0,0,243,0.05445097153185721,1,0.0,0.0,0,0
9323,0,-0.4601642183841413,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,0,105,0.023271577044735654,1,0.0,0.0,0,0
9324,1,-0.64900586614484,2,1,5,0,0.5619022255576719,0,1,0,1,0,0.016129032258064516,8,113,0.02507907817442386,1,0.0,0.0,0,0
9325,2,-0.5545850422644907,2,1,6,0,-0.22341745156717507,0,0,0,1,1,0.0,3,586,0.13194758246723906,0,0.0036363636363636364,0.21428571428571427,1,1
9326,1,1.0505689637014488,4,1,3,0,0.5619022255576719,0,1,0,1,0,0.03225806451612903,5,57,0.012426570266606417,1,0.0,0.0,0,0
9327,1,0.86172731594075,3,2,1,0,-0.22341745156717507,0,1,0,1,0,0.0,5,146,0.03253502033438772,1,0.0,0.0,0,0
9328,1,-1.0266891616662375,1,2,2,0,-0.22341745156717507,1,1,0,1,0,0.03225806451612903,6,47,0.01016719385449616,1,0.0,0.0,0,0
9329,2,-1.3099516333072858,1,0,2,0,-0.22341745156717507,0,1,0,1,0,0.04838709677419355,8,250,0.056032535020334395,3,0.007272727272727273,0.3571428571428571,1,0
9330,0,0.4840440204193525,3,1,3,0,-0.22341745156717507,0,0,0,1,1,0.0,7,380,0.08540442837776774,2,0.0036363636363636364,0.2857142857142857,1,1
9331,0,1.0505689637014488,4,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,72,0.015815634884771803,0,0.0036363636363636364,0.14285714285714285,1,0
9332,1,1.1449897875817983,4,2,5,0,0.5619022255576719,0,1,0,1,0,0.0,9,120,0.02666064166290104,0,0.025454545454545455,0.14285714285714285,1,0
9333,0,-0.7434266900251895,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,1,66,0.014460009037505649,1,0.0,0.0,0,0
9334,1,1.9947772025049426,5,1,3,0,-0.22341745156717507,0,0,0,1,0,0.08064516129032258,8,472,0.10619069136918212,1,0.0,0.0,0,0
9335,1,-0.17690174674309314,2,1,3,0,0.5619022255576719,0,1,0,1,0,0.11290322580645161,1,95,0.021012200632625395,1,0.0,0.0,0,0
9336,2,-0.7434266900251895,2,1,5,0,-0.22341745156717507,0,1,0,1,1,0.0,9,591,0.13307727067329417,1,0.0,0.0,0,1
9337,1,-0.9322683377858881,2,2,5,0,-0.22341745156717507,1,1,0,1,0,0.0,5,105,0.023271577044735654,1,0.0,0.0,0,0
9338,1,-1.0266891616662375,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.03225806451612903,5,93,0.020560325350203343,1,0.0,0.0,0,0
9339,2,-0.64900586614484,2,1,3,0,-0.22341745156717507,0,1,0,1,0,0.0,8,282,0.06326253953908721,1,0.0,0.0,0,0
9340,2,0.86172731594075,3,0,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,180,0.04021690013556259,1,0.0,0.0,0,0
9341,2,-0.4601642183841413,2,2,5,0,-0.22341745156717507,0,0,0,1,0,0.0,8,80,0.01762313601446001,0,0.007272727272727273,0.3571428571428571,1,0
9342,1,1.1449897875817983,4,1,0,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,9,169,0.03773158608224131,1,0.0,0.0,0,0
9343,2,-0.08248092286274376,2,2,8,0,-0.22341745156717507,1,1,0,1,0,0.0967741935483871,8,167,0.03727971079981925,1,0.0,0.0,0,0
9344,2,-0.7434266900251895,2,2,5,0,-0.22341745156717507,1,1,0,1,0,0.0,8,55,0.011974694984184365,1,0.0,0.0,0,0
9345,1,-1.4987932810679845,1,2,2,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,5,382,0.0858563036601898,1,0.0,0.0,0,0
9346,0,0.10636072489795499,3,2,3,0,-1.0087371286920221,0,0,0,0,0,0.0,5,169,0.03773158608224131,1,0.0,0.0,0,0
9347,1,-0.5545850422644907,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,234,0.05241753276095798,1,0.0,0.0,0,0
9348,2,-0.64900586614484,2,1,10,0,-0.22341745156717507,0,0,0,1,0,0.016129032258064516,9,222,0.04970628106642567,0,0.0036363636363636364,0.21428571428571427,1,0
9349,0,1.805935554744244,4,1,0,0,-0.22341745156717507,1,0,0,1,1,0.0,8,420,0.09444193402620878,0,0.0036363636363636364,0.3571428571428571,1,1
9350,0,1.333831435342497,4,2,9,0,0.5619022255576719,0,1,0,1,0,0.08064516129032258,8,445,0.10009037505648442,1,0.0,0.0,0,0
9351,2,-0.8378475139055388,2,1,10,0,-0.22341745156717507,0,0,0,1,0,0.06451612903225806,1,93,0.020560325350203343,2,0.02181818181818182,0.0,1,0
9352,1,0.4840440204193525,3,2,7,0,-1.0087371286920221,0,0,0,0,0,0.0,9,96,0.021238138273836422,0,0.007272727272727273,0.21428571428571427,1,0
9353,1,-1.3099516333072858,1,2,9,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,131,0.029145955716222322,0,0.01090909090909091,0.3571428571428571,1,0
9354,1,0.20078154877830437,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,3,80,0.01762313601446001,0,0.0036363636363636364,0.2857142857142857,1,0
9355,2,-0.2713225706234425,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.03225806451612903,6,357,0.08020786262991415,1,0.0,0.0,0,0
9356,2,-1.2155308094269364,1,2,8,0,-0.22341745156717507,0,0,0,1,0,0.0,1,57,0.012426570266606417,1,0.0,0.0,0,0
9357,1,-0.9322683377858881,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,8,403,0.09060099412562134,1,0.0,0.0,0,0
9358,2,-1.404372457187635,1,1,3,0,2.132541579807366,0,0,0,1,0,0.016129032258064516,5,131,0.029145955716222322,1,0.0,0.0,0,0
9359,1,0.10636072489795499,3,2,2,0,2.9178612569322127,0,1,0,1,0,0.0,8,179,0.039990962494351565,1,0.0,0.0,0,0
9360,1,1.333831435342497,4,2,8,0,0.5619022255576719,1,1,0,1,0,0.0,9,531,0.11952101220063263,0,0.007272727272727273,0.07142857142857142,1,0
9361,2,-0.4601642183841413,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,3,210,0.046995029371893364,0,0.0036363636363636364,0.2857142857142857,1,0
9362,1,1.1449897875817983,4,1,3,0,0.5619022255576719,1,1,0,1,0,0.016129032258064516,8,59,0.012878445549028469,1,0.0,0.0,0,0
9364,2,-0.9322683377858881,2,1,10,0,-0.22341745156717507,0,0,0,1,0,0.03225806451612903,1,114,0.025305015815634886,1,0.0,0.0,0,0
9365,2,-0.3657433945037919,2,1,9,0,0.5619022255576719,0,1,0,1,0,0.0,0,105,0.023271577044735654,0,0.007272727272727273,0.14285714285714285,1,0
9366,1,0.10636072489795499,3,1,3,0,-0.22341745156717507,0,0,0,1,1,0.0,1,464,0.10438319023949391,1,0.0,0.0,0,1
9367,1,-0.9322683377858881,2,2,5,0,-0.22341745156717507,0,0,0,1,1,0.0,2,281,0.06303660189787619,1,0.0,0.0,0,1
9368,1,0.6728856681800512,3,0,2,1,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,286,0.06416629010393132,1,0.0,0.0,0,0
9369,2,-1.2155308094269364,1,2,2,0,0.5619022255576719,1,1,0,1,0,0.016129032258064516,8,187,0.04179846362403977,1,0.0,0.0,0,0
9370,2,0.3896231965390031,3,0,2,0,-0.22341745156717507,0,1,0,1,0,0.0,5,152,0.03389064618165387,1,0.0,0.0,0,0
9372,0,0.011939901017605612,3,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,6,92,0.02033438770899232,1,0.0,0.0,0,0
9373,1,-1.0266891616662375,1,2,7,0,-0.22341745156717507,0,1,0,1,0,0.0,9,127,0.028242205151378222,1,0.0,0.0,0,0
9374,1,-0.8378475139055388,2,2,5,0,-0.22341745156717507,0,1,0,1,0,0.0,8,304,0.06823316764572979,1,0.0,0.0,0,0
9375,1,-0.4601642183841413,2,2,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,249,0.055806597379123364,1,0.0,0.0,0,0
9376,2,-1.6876349288286832,1,2,2,0,-0.22341745156717507,0,1,0,1,0,0.0,8,42,0.00903750564844103,1,0.0,0.0,0,0
9377,1,-0.5545850422644907,2,0,2,0,-0.22341745156717507,0,1,0,1,0,0.016129032258064516,8,141,0.03140533212833258,1,0.0,0.0,0,0
9378,2,-1.0266891616662375,1,2,9,0,-0.22341745156717507,0,1,0,1,1,0.0,0,899,0.20266606416629013,1,0.0,0.0,0,1
9379,2,-1.404372457187635,1,0,2,0,-0.22341745156717507,1,0,0,1,0,0.03225806451612903,5,89,0.019656574785359242,1,0.0,0.0,0,0
9380,1,-0.5545850422644907,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.24193548387096775,5,23,0.004744690465431541,1,0.0,0.0,0,0
9381,1,0.5784648442997019,3,0,1,1,-0.22341745156717507,0,1,0,1,0,0.0,5,176,0.039313149570718485,1,0.0,0.0,0,0
9382,2,-1.2155308094269364,1,2,8,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,0,165,0.036827835517397205,1,0.0,0.0,0,0
9383,1,-1.0266891616662375,1,0,2,0,-0.22341745156717507,1,1,1,1,0,0.06451612903225806,8,85,0.01875282422051514,1,0.0,0.0,0,0
9384,2,-1.0266891616662375,1,2,5,0,-0.22341745156717507,0,0,0,1,1,0.016129032258064516,6,186,0.04157252598282874,3,0.01090909090909091,0.21428571428571427,1,1
9385,1,0.20078154877830437,3,0,1,0,-0.22341745156717507,1,1,0,1,0,0.016129032258064516,5,47,0.01016719385449616,1,0.0,0.0,0,0
9386,1,-0.8378475139055388,2,2,9,1,1.347221902682519,0,0,0,1,0,0.016129032258064516,9,64,0.014008133755083597,1,0.0,0.0,0,0
9388,1,-0.17690174674309314,2,1,3,0,2.9178612569322127,0,1,0,1,0,0.03225806451612903,9,146,0.03253502033438772,1,0.0,0.0,0,0
9389,2,-0.8378475139055388,2,1,3,0,-0.22341745156717507,1,1,0,1,0,0.0,11,98,0.021690013556258474,1,0.0,0.0,0,0
9390,2,-0.8378475139055388,2,2,8,0,-0.22341745156717507,0,1,0,1,0,0.0,9,177,0.03953908721192951,1,0.0,0.0,0,0
9391,2,1.333831435342497,4,1,3,0,-0.22341745156717507,0,0,0,1,0,0.06451612903225806,1,308,0.06913691821057388,1,0.0,0.0,0,0
9392,0,1.0505689637014488,4,2,8,1,0.5619022255576719,0,0,0,1,0,0.0,9,70,0.015363759602349751,0,0.0036363636363636364,0.14285714285714285,1,0
